"COMPANYNUMBER","EQUIPMENTNUMBER","DESC25A","DESC25B","DESC25C","SERIALNUMBER","MODELNO","EQUIPSTATCDE","DEPARTMENTNO","ITEMCLASS","JOBNUMBER","WHSE","MODELYR"
1,"27270","INTERNATIONAL","4300","","1HTMMAAL69H108404","26000","5",42,210,"304970","",2009
1,"27280","INTERNATIONAL","4300","","1HTMMAAL89H108405","26000","5",2,210,"300970","OOS",2009
1,"27290","GMC","SIERRA","3500","1GDJC34D36E263603","16000","2",22,210,"302970","",2006
1,"27440","INTERNATIONAL","7500","","1HTWLAZN8AJ212908","54999","5",102,211,"310970","",2010
1,"27450","INTERNATIONAL","7500","","1HTWLAZNXAJ212909","54999","5",22,211,"302970","",2010
1,"27520","INTERNATIONAL","7500","","1HTWLAZNXAJ235042","54999","5",102,211,"310970","",2010
1,"27580","INTERNATIONAL","4300","","1HTMMAALXAH255944","25999","5",32,210,"303970","OOS",2010
1,"27590","INTERNATIONAL","4300","","1HTMMAAL1AH273944","25999","5",32,210,"303970","",2010
1,"27600","INTERNATIONAL","4300","","1HTMMAAL5AH278970","25999","5",32,210,"303970","",2010
1,"27660","FORD","F450","CREW","1FDXW47P16EC85791","25999","4",2,205,"300970","OOS",2006
1,"27670","FORD","F450","","1FDXF47P27EA96200","35250","5",62,205,"306970","I10",2007
1,"27680","FORD","F550 4X4","","1FDAW57P47EB28186","25999","4",2,210,"300970","OOS",2007
1,"27820","INTERNATIONAL","4300 M7","","1HTJTSKN2BH334456","54999","5",42,211,"304970","",2011
1,"27830","INTERNATIONAL","4300 M7","","1HTJTSKN4BH334457","54999","7",2,211,"300970","OOS",2011
1,"27840","INTERNATIONAL","4300 M7","","1HTJTSKN6BH334458","54999","5",102,211,"310970","",2011
1,"27850","INTERNATIONAL","4300 M7","","1HTJTSKN8BH334459","54999","7",2,211,"300970","",2011
1,"27860","INTERNATIONAL","4300","","1HTMMAAN29H064922","54999","5",22,211,"302970","",2009
1,"27870","INTERNATIONAL","4300","","1HTMMAAN9BH309575","54999","7",22,211,"302970","OOS",2011
1,"27900","CHEVROLET","SILVERADO 3500 HD","FLATBED","1GB6CZBK5AF124028","25999","5",32,205,"303970","",2010
1,"27920","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL2BF181721","25999","5",102,205,"310970","",2011
1,"27930","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL2BF132034","25999","5",22,205,"302970","",2011
1,"27940","CHEVROLET","SILVERADO 3500","CREW","1GB3CZCL6BF119920","25999","5",102,205,"310970","",2011
1,"27950","CHEVROLET","SILVERADO 3500","CREW","1GB3CZCL6BF181592","25999","5",52,205,"305970","",2011
1,"27960","CHEVROLET","SILVERADO 3500","CREW","1GB3CZCL6BF179857","25999","5",12,205,"301970","",2011
1,"27970","CHEVROLET","SILVERADO 3500","CREW","1GB3CZCL3BF182229","25999","5",12,205,"301970","",2011
1,"27980","CHEVROLET","SILVERADO 3500","CREW","1GB3CZCL9BF178590","25999","2",92,205,"309970","",2011
1,"27990","CHEVOLET","SILVERADO 3500 HD","CREW","1GB3CZCL5BF170065","25999","5",12,205,"301970","",2011
1,"28000","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL2BF179581","25999","5",32,205,"303970","",2011
1,"28010","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL4BF162717","25999","2",102,205,"310970","",2011
1,"28020","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL5BF133100","25999","5",12,205,"301970","",2011
1,"28030","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL1BF193195","25999","5",32,205,"303970","",2011
1,"28040","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL8BF194182","25999","5",82,205,"308970","",2011
1,"28050","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL6BF171452","25999","5",92,205,"309970","",2011
1,"28060","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL9BF178394","25999","5",12,205,"301970","TUC",2011
1,"28070","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL8BF193971","26000","5",102,205,"310970","",2011
1,"28080","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL4BF179789","25999","5",32,205,"303970","",2011
1,"28090","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL4BF182109","25999","5",12,205,"301970","",2011
1,"28100","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL4BF181350","25999","5",12,205,"301970","",2011
1,"28110","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL4BF168520","25999","5",32,205,"303970","",2011
1,"28120","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL5BF171278","25999","5",12,205,"301970","",2011
1,"28130","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL3BF194963","26000","5",102,205,"310970","",2011
1,"28140","INTERNATIONAL","4300","","1HTMMAAN49H070088","50000","7",2,211,"300970","OOS",2009
1,"28150","INTERNATIONAL","4300","","1HTMMAAN29H070090","50000","7",2,211,"300970","",2009
1,"28160","INTERNATIONAL","4300","","1HTMMAAN69H070125","50000","7",2,211,"300970","",2009
1,"28170","INTERNATIONAL","4300","","1HTMMAAN49H070091","50000","7",2,211,"300970","OOS",2009
1,"28180","INTERNATIONAL","4300","","1HTMMAAN39H070129","50000","5",102,211,"310970","",2009
1,"28190","INTERNATIONAL","4300","DURASTAR","3HAMMAAN4BL399180","54999","5",42,270,"304970","",2011
1,"28200","INTERNATIONAL","4300","DURASTAR","3HAMMAAN7BL411046","54999","5",42,270,"304970","",2011
1,"28210","INTERNATIONAL","4300","DURASTAR","3HAMMAAN9BL411047","54999","5",42,230,"304970","",2011
1,"28220","INTERNATIONAL","4300","DURASTAR","3HAJTSKN4BL411063","54999","7",2,211,"300970","",2011
1,"28230","INTERNATIONAL","4300","DURASTAR","3HAJTSKN6BL411064","54999","7",2,211,"300970","SOLD",2011
1,"28240","INTERNATIONAL","4300","DURASTAR","3HAJTSKN8BL411065","54999","5",22,211,"302970","",2011
1,"28250","INTERNATIONAL","4300","DURASTAR","3HAJTSKNXBL411066","54999","5",52,211,"305970","OOS",2011
1,"28260","INTERNATIONAL","4300","DURASTAR","3HAJTSKN1BL411067","25999","7",2,210,"300970","",2011
1,"28380","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL7BF199826","25999","5",12,205,"301970","",2011
1,"28390","CHEVROLET","3500","","1GB3CZCL0BF196119","25999","5",12,210,"301970","",2011
1,"28440","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL4BF225556","25999","5",102,205,"310970","",2011
1,"28510","INTERNATIONAL","TERRASTAR","","1HTJSSKK6CJ686698","25999","5",42,210,"304970","",2012
1,"28520","INTERNATIONAL","TERRASTAR","","1HTJSSKK2CJ686701","25999","7",2,210,"300970","",2012
1,"28530","INTERNATIONAL","TERRASTAR","","1HTJSSKK4CJ686702","25999","7",2,210,"300970","",2012
1,"28540","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL4BF247539","25999","5",102,205,"310970","",2011
1,"28550","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCLXBF246833","25999","5",32,205,"303970","",2011
1,"28560","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL6BF247557","25999","5",12,205,"301970","",2011
1,"28570","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL5BF243807","25999","5",12,205,"301970","",2011
1,"28580","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL5BF259151","25999","5",12,205,"301970","",2011
1,"28590","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL0BF243469","25999","4",2,205,"300970","OOS",2011
1,"28640","CHEVROLET","SILVERADO 3500HD","CREW","1GB3CZCL3CF119875","25999","4",2,205,"300970","OOS",2012
1,"28650","CHEVROLET","SILVERADO 3500 HD","CREW","1GB3CZCL7CF120480","25999","5",42,205,"304970","",2012
1,"24030","FREIGHTLINER","FI70","","1FV6HLAA7RL561663","45000","7",2,220,"300970","",1994
1,"24270","FORD","F350","FLATBED","1FDWF36S2XED76727","25999","2",32,205,"303970","OOS",1999
1,"24600","INTERNATIONAL","8100","","1HSHBAZN3RH540546","54999","7",2,220,"300970","",1994
1,"25630","FORD","F350","FLATBED","1FDWF36S2YEC13271","15000","7",2,205,"300970","OOS",2000
1,"25960","CHEVROLET","SILVERADO","FLATBED","1GBJC34214E372484","15000","2",2,205,"300970","",2004
1,"25970","CHEVROLET","SILVERADO 3500","FLATBED","1GBJC34204E350377","25999","7",2,205,"300970","OOS",2004
1,"25980","CHEVROLET","SILVERADO","FLATBED","1GBJC342X4E373553","25999","7",2,205,"300970","",2004
1,"26140","CHEVROLET","SILVERADO","FLATBED","1GBJC34215E235370","25999","7",2,205,"300970","",2005
1,"26150","CHEVROLET","SILVERADO","FLATBED","1GBJC34255E322964","25999","7",2,205,"300970","OOS",2005
1,"26160","CHEVROLET","SILVERADO","FLATBED","1GBJC34235E322333","25999","2",22,205,"302970","",2005
1,"26170","CHEVROLET","SILVERADO 3500","FLATBED","1GBJC34255E314105","25999","5",12,205,"301970","",2005
1,"26180","CHEVROLET","SILVERADO","FLATBED","1GBJC34214E344278","25999","7",2,205,"300970","",2004
1,"26190","CHEVROLET","SILVERADO","FLATBED","1GBJC34204E373254","25999","5",102,205,"310970","",2004
1,"26200","CHEVROLET","SILVERADO","FLATBED","1GBJC34275E291443","16000","7",22,205,"302970","",2005
1,"26210","CHEVROLET","SILVERADO","FLATBED","1GBJC34285E243434","25999","4",2,205,"300970","OOS",2005
1,"26220","CHEVROLET","SILVERADO","CREW TRUCK","1GBJC34215E230699","25999","4",2,205,"300970","OOS",2005
1,"26230","CHEVROLET","DURAMAX 3500","FLATBED","1GBJC34255E243584","25999","4",2,205,"300970","OOS",2005
1,"26240","CHEVROLET","SILVERADO","FLATBED","1GBJC342X4E373701","25999","5",32,205,"303970","",2004
1,"26250","CHEVROLET","SILVERADO","FLATBED","1GBJC34275E322111","25999","5",12,205,"301970","",2005
1,"26270","CHEVROLET","SILVERADO","FLATBED","1GBJC34275E236118","25999","7",2,205,"300970","",2005
1,"26280","CHEVROLET","SILVERADO","FLATBED","1GBJC34245E298253","25999","5",12,205,"301970","",2005
1,"26290","CHEVROLET","SILVERADO","FLATBED","1GBJC342X5E249025","25999","5",2,205,"300970","",2005
1,"26430","GMC","CHASSIS","FLATBED","1GDJC34D66E172647","16000","5",22,205,"302970","",2006
1,"26440","GMC","CHASSIS","FLATBED","1GDJC34D66E159784","16000","5",22,205,"302970","",2006
1,"26450","GMC","SIERRA 3500HD","FLATBED","1GDJC34D46E158519","25999","5",32,205,"303970","",2006
1,"26460","GMC","DURAMAX 3500","FLATBED","1GDJC34DX6E173431","26000","5",22,205,"302970","",2006
1,"26470","GMC","DURAMAX 3500","FLATBED","1GDJC34D36E173321","26000","7",2,205,"300970","",2006
1,"26480","GMC","DURAMAX 3500","FLATBED","1GDJC34D96E172626","26000","7",2,205,"300970","",2006
1,"26490","FORD","F350","FLATBED","1FDWF36506EB36195","7100","7",2,205,"300970","",2006
1,"26500","FORD","F350","FLATBED","1FDWF36526EB36196","25999","4",2,205,"300970","OOS",2006
1,"26510","FORD","F350","FLATBED","1FDWF36546EB36197","7120","7",2,205,"300970","",2006
1,"26520","GMC","3500","FLATBED","1GDJC34D26E240118","25999","7",2,205,"300970","",2006
1,"26640","INTERNATIONAL","4700","","1HTSCAAM32H405672","25999","5",82,220,"308970","",2001
1,"26650","INTERNATIONAL","4700","","1HTSCAAM91H331706","26000","7",2,220,"300970","",2001
1,"26660","INTERNATIONAL","4300","","1HTMMAAM93H597980","25999","5",12,220,"301970","",2003
1,"26750","GMC","C3500","FLATBED","1GDJC34264E286725","16000","2",2,205,"300970","",2004
1,"26810","GMC","3500","FLATBED","1GDJC34D67E102907","25999","7",2,205,"300970","",2007
1,"26820","GMC","3500","FLATBED","1GDJC34D36E287447","16000","7",22,205,"302970","",2006
1,"27050","GMC","","","1GDJC34NXSE539441","7380","7",32,220,"303970","SOLD",1995
1,"27060","GMC","","FLATBED","1GDJC34J0TE523070","25999","6",22,205,"","",1996
1,"27070","GMC","3500","FLATBED","1GDJC34J0TE523120","6000","7",2,205,"300970","",1996
1,"27080","GMC","","FLATBED","1GDJC34J2TE523507","15000","7",32,205,"303970","",1996
1,"27300","CHEVROLET","C4500","FLATBED","1GBE4E1103F512121","45000","2",22,205,"302970","",2003
1,"27310","FORD","F550","","1FDAF56F7XEB48621","25999","5",12,220,"301970","",1999
1,"27560","FORD","F550","","1FDAW56P76EC25706","25999","2",32,220,"303970","OOS",2006
1,"27610","INTERNATIONAL","4300","","1HTMMAAL68H651279","25999","7",2,220,"300970","SOLD",2008
1,"27640","FORD","F350","FLATBED","1FDWF365X9EA08163","26000","5",32,205,"303970","",2009
1,"27730","GMC","3500","FLATBED","1GDJC34G02F148522","25999","7",2,205,"300970","OOS",2002
1,"27760","FORD","F350","FLATBED","1FDXX46P05EC08679","25999","4",2,205,"300970","OOS",2005
1,"27770","FORD","F350","FLATBED","1FDWF36L64EC60404","25999","7",2,205,"300970","",2004
1,"27910","CHEVROLET","SILVERADO 3500 HD","FLATBED","1GB3CZCL5BF117589","25999","5",102,250,"310970","",2011
1,"28360","FORD","F350","FLATBED","1FDWF3GR1AEB14247","26000","2",92,205,"309970","",2010
1,"28370","FORD","F350","FLATBED","1FDWF3GR1AEB41920","8480","2",92,205,"309970","",2010
1,"28500","FORD","F450","FLATBED","1FDXF46R48EA15962","25999","5",22,205,"302970","",2008
1,"28690","FORD","F750-YARD FUEL TRUCK","","1FDWK74C2RVA13488","25999","7",2,220,"300970","",1994
1,"22080","INTERNATIONAL","S1900","","1HTAA1958CHA20224","54999","7",32,230,"303970","",1982
1,"23670","INTERNATIONAL","S1900","","1HTAA1854BHA17014","26000","7",32,230,"303970","SOLD",1981
1,"23890","INTERNATIONAL","4900","","1HTSDN2N8NH418854","54999","7",2,230,"300970","",1992
1,"23900","INTERNATIONAL","4900","","1HTSDN2N5NH418858","54999","7",32,230,"303970","",1992
1,"23920","INTERNATIONAL","4900","","1HTSDZ7NXLH261518","46000","7",2,230,"300970","",1989
1,"23970","INTERNATIONAL","9200","","1HSHEAUN7SH680801","54999","2",42,230,"304970","",1995
1,"24020","INTERNATIONAL","8100","","1HSHBAHN5RH617452","54999","7",32,230,"303970","",1994
1,"24080","INTERNATIONAL","8100","","1HSHBBEN4RH567928","54999","7",2,230,"300970","",1994
1,"24100","FORD","F350","","1FDWF36F2YEB66830","25999","2",32,230,"303970","",2000
1,"24180","INTERNATIONAL","8100","","1HSHBAHN5SH691749","54999","7",2,230,"300970","",1995
1,"24190","INTERNATIONAL","8100","","1HSHBAZN1RH556213","54999","7",2,230,"300970","",1994
1,"24230","INTERNATIONAL","8100","","1HSHBAZR6RH574998","54999","7",2,230,"300970","",1994
1,"24610","INTERNATIONAL","8100","","1HSHBAZN3RH589729","54999","7",2,230,"300970","",1994
1,"24620","INTERNATIONAL","8100","","1HSHBAZN5RH589702","54999","7",2,230,"300970","",1994
1,"24630","INTERNATIONAL","8100","","1HSHBAZN8RH540526","54999","7",2,230,"300970","",1994
1,"25730","INTERNATIONAL","8100","","1HSHBAHNXTH254850","54999","4",2,230,"300970","OOS",1996
1,"25760","INTERNATIONAL","8100","","1HSHBAHN1TH254851","54999","7",2,230,"300970","",1996
1,"25860","INTERNATIONAL","4900","","1HTSDAAR1XH617602","54999","7",2,230,"300970","",1998
1,"26040","INTERNATIONAL","8100","","1HSHBAHN4WH543744","54999","5",12,230,"301970","",1998
1,"26100","INTERNATIONAL","8100","","1HSHBAHN6WH554681","54999","7",2,230,"300970","",1998
1,"26350","INTERNATIONAL","8100","","1HSHBAHN1XH248926","54999","7",32,230,"303970","SOLD",1999
1,"26770","INTERNATIONAL","4300","","1HTMMAAL34H652559","26000","7",2,210,"300970","",2003
1,"26910","INTERNATIONAL","8100","","1HSHBAHN6XH627761","54999","5",12,230,"301970","",1999
1,"26920","INTERNATIONAL","8100","","1HSHBAHN8XH627762","54999","4",2,230,"300970","OOS",1998
1,"27040","INTERNATIONAL","8100","","1HSHBATN02H527946","54999","7",2,230,"300970","",2002
1,"27430","INTERNATIONAL","7500","","1HTWLAZN6AJ212910","54999","7",2,230,"300970","",2010
1,"27460","INTERNATIONAL","7500","","1HTWLAZN8AJ212911","54999","7",42,230,"304970","",2010
1,"27470","INTERNATIONAL","7500","","1HTWLAZN6AJ225401","54900","7",2,230,"300970","RB",2010
1,"27480","INTERNATIONAL","7500","","1HTWLAZN8AJ225402","54999","7",2,230,"300970","",2010
1,"27490","INTERNATIONAL","7500","","1HTWLAZNXAJ225403","54999","7",2,230,"300970","",2010
1,"27500","INTERNATIONAL","7500","","1HTWLAZN1AJ225404","54000","7",2,230,"300970","",2010
1,"27510","INTERNATIONAL","7500","","1HTWLAZN8AJ235041","54999","2",42,230,"304970","",2010
1,"27530","INTERNATIONAL","7500","","1HTWLAZN1AJ235043","54999","7",2,230,"300970","",2010
1,"27540","INTERNATIONAL","7500","","1HTWLAZN3AJ235044","54999","7",2,230,"300970","",2010
1,"27690","INTERNATIONAL","7500","","1HTWLAZNXBJ322716","54999","5",42,230,"304970","",2011
1,"22760","INTERNATIONAL","S1954","","1HTLDMJNOHHA12722","36000","7",2,240,"300970","OOS",1987
1,"23550","INTERNATIONAL","4900","","1HTSDZ7N2LH659712","45000","7",2,240,"300970","",1989
1,"23950","INTERNATIONAL","9370","","2HSFBA7R5MC049649","70000","2",12,241,"301970","",1991
1,"24240","PETERBILT","377","","1XPCDB8X4VD429901","70000","7",52,241,"305970","OOS",1997
1,"24250","INTERNATIONAL","2674-01","","1HTGLATT11H342192","65000","5",102,241,"310970","",2001
1,"24370","FORD","L9000","","1FDZU90V8VVA00362","70000","7",2,241,"300970","",1997
1,"24590","FORD","F-SUPER","","1FDLF47F0SEA10770","25500","7",32,240,"303970","",1995
1,"24990","FORD","F800","","1FDPF80C2VVA02960","45000","7",32,240,"303970","SOLD",1997
1,"25510","PETERBILT","","","1XPCDB9X6TD389302","70000","7",2,241,"300970","OOS",1996
1,"25560","FORD","LTA 9000","","1FDYY95W0SVA13457","54999","7",2,241,"300970","",1995
1,"25570","INTERNATIONAL","8100","","1HSHCAHR0TH299876","70000","7",2,241,"300970","",1996
1,"25580","INTERNATIONAL","8100","","1HSHCAHR7TH324966","65000","7",2,241,"300970","",1996
1,"25620","FREIGHTLINER","FI-70","","1FV3HJAA1YHB19702","40000","7",2,240,"300970","",2000
1,"25720","PETERBILT","","","1XPFDB8X4RN343260","70000","7",2,241,"300970","OOS",1994
1,"25850","INTERNATIONAL","8100","","1HSHCAHR8TH408925","70000","7",2,241,"300970","",1996
1,"25880","PETERBILT","379","","1XP5DB9X9WD448761","70000","7",52,241,"305970","OOS",1998
1,"26120","FORD","9000","","1PDZU90L5SVA53496","70000","7",2,241,"300970","",1995
1,"26130","FORD","L9000","","1FDZU90L7SVA53497","80000","7",2,241,"300970","",1995
1,"26370","STERLING","ACTERRAT444C","","2FZAAJAK51AH87871","25999","5",12,240,"301970","",2002
1,"26540","INTERNATIONAL","2674","","1HTGLATT11H348039","70000","5",102,241,"310970","",2001
1,"26550","INTERNATIONAL","","","1HTSCABP1YH240822","54999","2",2,240,"300970","OOS",2000
1,"26740","STERLING","AT9500","","2FWYHWDBXYAF71993","70000","7",2,241,"300970","OOS",2000
1,"26780","FORD","F550","","1FDAF56P07EA26983","25999","5",22,240,"302970","",2007
1,"26790","FORD","F550","","1FDAF56P27EA26984","25999","5",22,240,"302970","",2007
1,"27020","INTERNATIONAL","8100","","1HSHBAHN0XH214797","54999","7",32,240,"303970","SOLD",1999
1,"27030","INTERNATIONAL","8100","","1HSHBATN42H527948","54999","5",12,241,"301970","",2002
1,"27100","FORD","F560","","3FRXX65U96V247187","45000","5",12,240,"301970","",2006
1,"27120","FREIGHTLINER","M2","","1FVACWDD97HW67810","26000","5",22,240,"302970","",2007
1,"27130","FREIGHTLINER","M2106","","1FVACWDD87HW67846","25999","5",102,240,"310970","",2007
1,"27190","INTERNATIONAL","7700","","1HTTVAHT46J316204","80000","5",22,241,"302970","",2006
1,"27320","INTERNATIONAL","7500","","1HTWLAZNX9J108397","54999","7",2,230,"300970","",2009
1,"27330","INTERNATIONAL","7500","","1HTWLAZN19J108398","54999","7",2,230,"300970","",2009
1,"27340","INTERNATIONAL","7500","","1HTWLAZN39J108399","54999","7",42,230,"304970","",2009
1,"27350","INTERNATIONAL","7500","","1HTWNAZRX9J108400","70000","5",42,241,"304970","",2009
1,"27370","INTERNATIONAL","7500","","1HTWNAZR39J108402","70000","5",42,241,"304970","",2009
1,"27420","KENWORTH","12CY","","3BKDL09X37F161176","80000","3",102,241,"310970","",2007
1,"27570","PETERBILT","365","","1NPSLU9X88D738942","80000","5",22,241,"302970","",2008
1,"27620","FORD","F350","DUMP","1FDWF365X9EA58433","26000","5",32,205,"303970","",2009
1,"27630","FORD","F350","DUMP","1FDWF36549EB15080","13000","5",22,205,"302970","",2009
1,"27650","KENWORTH","TRACTOR","","1NKWL49X58R214285","80000","5",2,280,"303970","PETE",2008
1,"27700","PETERBILT","330","","2NPNHD7X53M802522","54999","7",2,240,"300970","OOS",2003
1,"27710","INTERNATIONAL","7500","","1HTWPAZT58J694332","80000","5",22,241,"302970","",2008
1,"27740","FORD","F550","","1FDAF57R68EB16074","25999","5",22,240,"302970","",2008
1,"27750","INTERNATIONAL","7400","","1HTWHAAT39J640456","80000","5",22,241,"302970","",2009
1,"27780","CHEVROLET","C6500","","1GBJ6C1C24F505851","45000","7",2,240,"300970","",2004
1,"27790","FORD","F350","DUMP","1FDWF36539EA85022","8035","5",42,205,"304970","",2009
1,"27800","FORD","F350","DUMP","1FDWF36539EA70536","26000","7",2,205,"300970","RB",2009
1,"27810","FORD","F350","DUMP","1FDWF36539EA91063","26000","5",42,205,"304970","",2009
1,"27880","CHEVROLET","KODIAC","","1GBM7C1B79F409612","54999","7",2,230,"300970","",2009
1,"27890","CHEVROLET","KODIAC","","1GBM7C1B19F409699","54999","7",2,230,"300970","",2009
1,"28280","KENWORTH","T370","","2NKHLN9X2BM291371","70000","2",32,241,"303970","OOS",2011
1,"28290","KENWORTH","T370","","2NKHLN9X2BM291886","70000","2",32,241,"303970","OOS",2011
1,"28310","CHEVROLET","3500HD","DUMP","1GB3CZCL5BF194706","25999","5",32,205,"303970","",2011
1,"28320","CHEVROLET","3500","DUMP","1GB3CZCL1BF194041","25999","5",22,205,"302970","",2011
1,"28330","CHEVROLET","3500HD","DUMP","1GB3CZCL4BF195118","25999","5",22,205,"302970","",2011
1,"28340","CHEVROLET","3500HD","DUMP","1GB3CZCL1BF195898","25999","5",82,205,"308970","",2011
1,"28350","CHEVROLET","SILVERADO 3500","DUMP","1GB3CZCL0BF218670","25999","5",82,205,"308970","",2011
1,"28410","KENWORTH","10 YARD DUMP","","2NKHLN9X5CM308472","70000","5",62,241,"306970","",2012
1,"28420","KENWORTH","10 YARD","","2NKHLN9X7CM308473","70000","5",102,241,"310970","",2012
